id,name,area,2014-02-20,2017-02-27,2018-03-28,2020-03-23
35,B00035,3837.475393999368,-0.0021648964253399693,0.9459546373688356,0.9450288143524765,1.0
36,B00036,519.0510945077986,0.9892933196005749,0.9734317352421092,0.905900592608609,0.991832839902583
37,B00037,107.2387841809541,-0.0027721317523082853,-0.0027721317523082853,-0.0027721317523082853,-0.0027721317523082853
38,B00038,2967.3604691289365,0.9999919327474519,1.0,1.0,0.9677454212373294
39,B00039,763.1606197124347,-0.0025447630375045006,0.9670882058737283,0.9547996274510917,0.9283412432710646
40,B00040,3861.121924869716,0.9486548343436758,0.9956568328146868,0.9925668433825412,0.9997841635568202
41,B00041,376.78544502332807,0.8379718067894458,1.0,1.0,0.85082437315563
42,B00042,921.5313274487853,0.9963547113496375,0.9964271623233071,0.994539199619,0.9847701001749453
43,B00043,4207.256955710705,0.9311874908035827,0.9980680976683707,0.9992312635976591,0.9726786042196491
44,B00044,665.9382310584188,0.9584637309936586,0.9990683349106818,0.9964984173956806,0.850787654219639
45,B00045,3940.8210562579334,0.9477652938248028,0.9966139645265681,0.9888507809737718,0.9947265163666903
46,B00046,651.7898169578984,0.9083802549882859,0.9987425458651412,0.9975129079145169,0.7796122309144906
47,B00047,260.52268814947456,-0.002523867272279415,-0.002523867272279415,-0.002523867272279415,-0.002523867272279415
48,B00048,18844.904933240265,-0.0021124123762965704,0.03100018477869923,0.018355853938233746,0.9966081938349758
49,B00049,826.0128785762936,-0.002261377377268807,0.9626157642684979,0.9758250751348735,0.7823664915159898
50,B00050,566.1943542233203,0.9994820914153673,0.9989340798915003,0.9883357065775564,0.839082265749304
51,B00051,2577.1103997938335,-0.002234296677520136,0.9363055717148633,0.9199903817989328,0.9640038755333871
52,B00052,2004.4835039824247,0.720047778807671,0.5741736410199253,0.05962025466498614,0.10669216848270698
53,B00053,574.9259956390597,0.9997349838542877,0.9821665120196796,0.8253302181985415,0.864818540056672
54,B00054,141.89771989919245,1.0,0.9373639704510732,0.9988692278985053,-0.0010137147191812083
55,B00055,3394.7707965876907,0.9060202121176509,0.8680288599952534,0.8824325470000447,0.9709027000579636
56,B00056,2446.03982976079,0.9965916224205229,0.9904504306830848,0.9922558134805048,0.9120263335939054
57,B00057,460.1715916907415,0.9909804287950672,0.9496937859672571,0.9389693697244444,0.8750217838914528
58,B00058,302.8987402021885,0.48816463862811466,0.4542572290271741,0.3812250263845945,0.398471300647846
59,B00059,2822.733478530543,0.6678972131980421,1.0,1.0,0.9824204122139711
60,B00060,262.40022790431976,-0.0025708187352110616,0.9042564451331528,0.8195722903053188,0.567206817772338
61,B00061,17190.31126862197,0.9446677506675424,0.968297150366337,0.9460495799144378,0.8697312150216434
62,B00062,3440.8820052763913,0.058451775761745185,0.9352217784395254,0.8914628028667237,0.9822494633480706
63,B00063,301.8644394376315,-0.003019951037688195,0.9912439356140171,0.9431666938359144,0.8055157091142764
64,B00064,568.6497681308538,1.0,0.9879507100346057,0.9905766708719731,1.0
65,B00065,520.7622012374923,0.9995278635853754,0.9918574050548429,0.9825428261950859,0.8010545095792853
66,B00066,3407.217837402597,0.9960617700588323,0.9763209746552763,0.9772265974696355,0.9801954494049046
67,B00067,1286.7699575796723,0.9661742587335205,0.9084541341516327,0.9109665886918463,0.998385498954569
68,B00068,270.546389805153,0.8993004932317167,0.8121111729382443,0.782996832190788,0.9925103476557446
69,B00069,2589.757095676847,0.1657439301330764,0.9977862642215377,0.9999846916529975,0.9576064380911492
70,B00070,3199.1199000291526,0.941580109335315,0.9040977693057413,0.9297118141698557,0.9918516209915306
71,B00071,798.0151502266526,0.7128858111687227,0.8007212362104996,0.8712190543224396,0.9209387391511077
72,B00072,3830.1326596289873,0.8727298197251885,0.9342322561471575,0.5101678672033154,0.8827177355605724
73,B00073,755.9596416372806,-0.0028238742866974306,0.9680468718641199,0.9771794309615238,0.9619015653372448
74,B00074,1608.419578897301,0.9367048346226617,0.9979091319407685,0.9957318415583986,0.9220290161761071
75,B00075,5632.868861913681,-0.002391526076281209,-0.002391526076281209,-0.002391526076281209,0.9920468376362374
76,B00076,782.9093464426696,0.6228133765431295,0.9390539610821241,0.1753934961105851,0.004938420095005722
77,B00077,3776.251277849078,0.9437174518823296,0.9970247269574324,0.0011373008222567446,0.12998903787179505
78,B00078,1044.0036822697148,0.9979390886928882,0.9892407093250292,0.9873395145898987,0.8086523393123228
79,B00079,3951.7528172135353,0.9809011090720449,0.9815622198886274,0.9570038268777648,0.9664751520345084
80,B00080,5729.560326546431,0.8975851147120095,0.970865417430965,0.018195953814809464,0.3216720609808961
81,B00081,468.79850822035223,0.9854823718312453,0.9113402974838203,0.8578502406192532,0.7227163082945426
82,B00082,9231.099115956575,0.9642477251433212,0.9982650613770627,0.9956630061798799,0.9997297609987823
83,B00083,899.6483474299312,0.999939202194896,0.9086886814309232,0.9380749636038401,-0.0006485692509126473
84,B00084,2439.7772529907525,0.9953539560712878,0.9995874863972628,0.9982606175117863,0.9430802392326105
85,B00085,675.2514883310068,-0.0020370032838977394,0.7466522616343081,0.8030963514087102,0.9684571827560637
86,B00086,1758.8312879707664,0.992793042854061,0.9984302097714982,0.9983519915392334,0.9904066556838138
87,B00087,541.7128864545375,0.8344437633993529,0.874257928938887,0.9864418933696856,0.5641277480535358
88,B00088,447.25820023193955,-0.0017803340464775915,0.5974647524917737,0.1150617013114204,-0.0017803340464775915
89,B00089,286.20450307801366,0.9911699594032155,0.98261284997077,0.9691422915558536,0.854408998584772
90,B00090,4795.817048262805,-0.0023047333944396036,0.9869142230263982,0.961401388448074,0.9232490924485589
91,B00091,4191.489108890295,0.9155174580693032,0.9457007518062894,0.9870645176007556,0.9562682972652458
92,B00092,23556.00632187724,0.9857494688025408,0.9861091374669865,0.8853984091111018,0.9825777258604163
93,B00093,1034.1587795354426,-0.0014434128062158237,0.2018776864130886,0.09531007936140498,0.5722958941510838
94,B00094,217.77555585306436,0.4953564370741932,0.7877478565128958,0.6951997241860722,0.8553604741545954
95,B00095,402.15204891655594,0.728886133482272,0.9975933715467775,0.9996493128221318,0.22258437920588856
96,B00096,436.4715370684862,0.45882371146114087,0.8690867696350801,0.4802402238452914,0.7972874389081607
97,B00097,295.719461735338,-0.0006402962314393912,0.20059658532204608,0.5671457461744178,0.3326287254043061
98,B00098,2450.6057123979554,0.9865903227693581,0.9194372330331306,0.9043784299804922,0.8694209501137474
99,B00099,1047.349217435345,0.7994621094200516,0.3769366031197338,0.0007136072080522798,0.025077521734236267
100,B00100,4075.657342299819,0.9527777823815318,0.9490291004151732,1.0,0.9996590469964552
101,B00101,195.48518944904208,0.19452672959211928,0.6903518950312569,0.5334488360829268,0.9062516266837667
102,B00102,4224.365152284503,0.8362694707876956,0.897778547750909,0.9970468275013151,0.9676482555590276
103,B00103,7107.034529346973,0.9316772023514557,0.9582701099762986,0.9678428167179708,0.9979114199012257
104,B00104,2458.890580955893,0.9985721392141251,0.8895236611926655,0.87908418080116,0.9855650268353371
105,B00105,492.2922462327406,1.0,0.9999012853856919,0.8018931187341287,0.827278402748858
106,B00106,6963.645567277446,0.9998507800816026,0.9982075277887702,0.9975681177390496,0.9897054498726906
107,B00107,892.0825610905886,0.9914968442769745,0.759519397671961,0.8913587682904555,0.7959855141099353
108,B00108,590.6894970647991,0.5691581596212045,0.9718742669373229,0.9653039340611584,0.8383385053182237
109,B00109,6023.911091387272,0.9983879061865732,0.972404522368493,0.9647965131424128,0.9756083508692295
110,B00110,2411.0968840364367,0.9866526011524869,0.895702886675337,0.8996662134817639,0.8924934464929699
111,B00111,183.81477845832705,0.8115249908058924,0.49091551964719715,0.6652476533197684,0.9066485837304578
112,B00112,4253.3840736448765,0.9324478848801636,0.9521534505153417,0.9471057781812976,0.9485430034703753
113,B00113,2307.6046169139445,0.9704697581573818,0.9995093574431815,0.967956859659168,0.9389612198633845
114,B00114,124.30714483186603,-0.0010430512086611625,0.1086807376642412,-0.0010430512086611625,-0.0010430512086611625
115,B00115,1699.7537910416722,0.9935914356410057,0.9373339655332368,0.9729700516908923,0.9369341740041508
116,B00116,1609.6951369801536,0.9909457939869437,0.9170638393017929,0.8177785751055525,0.7782982019009207
117,B00117,2473.038054351695,0.8022119991355431,0.9883549044025187,0.9895289235666089,0.9580100051742981
118,B00118,620.0835726005025,0.9739930375584436,0.9888844429668504,0.996763972066295,0.9393007250037708
119,B00119,704.1714811474085,1.0,0.9832519586110824,1.0,1.0
120,B00120,543.3703891206533,0.9872078483587274,1.0,0.9947721124585482,0.8603336117829454
121,B00121,2047.5697159469128,0.9334585980385686,0.9095078687921341,-0.000628799688569986,-0.000628799688569986
122,B00122,1211.093965396285,0.9252694976120027,0.8931940598747617,0.9607097025380075,0.911528239464462
123,B00123,745.1843943903223,0.9654761389324245,0.9273730741588211,0.9013302381320303,0.9753051306842045
124,B00124,169.55909579247236,0.7899932424259234,0.6121707366769892,-0.0010285785469181451,-0.0010285785469181451
125,B00125,2592.5374140720814,0.16709386161129752,0.996210422290709,1.0,0.9780687080712974
126,B00126,3172.8591271936893,0.9960623689227689,0.9776097498989232,0.9676349333622863,0.9340490679787994
127,B00127,8245.903438948095,0.9677139782585197,0.9950664818253381,0.9929387438457595,0.9650151193142835
128,B00128,118.49915625154972,-0.0018538201055013472,0.2589265441589856,-0.00041165284407396874,0.8859299251720313
129,B00129,1784.0235444940627,0.9460174391378751,0.9964627029953436,0.9950434461878057,0.9905575080433803
130,B00130,2760.643158315681,0.933174283264816,0.917834642122435,0.9246438555699985,0.9521122502062715
131,B00131,4103.25774282217,0.09087282259813775,-0.0006718752060186281,-0.002759260147181738,0.9760066557574765
132,B00132,154.97860259888694,1.0,0.7068174090255167,0.7394824890346493,0.8928677967022511
133,B00133,680.2827263399959,1.0,0.9994273505160529,1.0,0.9929885964606143
134,B00134,498.69821390975267,-0.0027908945514730924,0.9947595749998931,0.9960708319615811,0.7992707545755849
135,B00135,4294.200852390379,0.9983958245457786,0.998183351824158,0.9984871168511066,0.9270688375896604
136,B00136,1906.8361096456647,0.9306973164254266,0.8969936836063465,0.9903019773384572,0.9633027058604459
137,B00137,387.7899442273192,0.17804764286700234,0.9769757011192232,0.9975238039020314,0.9615246791774078
138,B00138,1511.8660160466097,0.09797736028256403,0.9924986157469584,0.9925061984539933,0.9603787560321855
139,B00139,806.4291559271514,0.9965085948600458,0.9924568264842382,0.9969168186371876,1.0
140,B00140,1984.3852866012603,0.6412755799660006,0.9992942181841625,0.9984823829060004,0.9804812209508412
141,B00141,240.65060236304998,0.9980762706878888,1.0,0.9979917615031992,0.9746280561660714
142,B00142,2236.603060424328,0.9463170563653579,0.9510763067143688,-0.0006695021335735489,-0.0006695021335735489
143,B00143,2892.7217277828604,-0.0030468433175928813,0.9999999109538753,1.0,0.9929773199960013
144,B00144,2984.1171377659775,0.9923852062974693,0.9997378839031905,0.9999999995023157,0.8866155731902783
145,B00145,2173.515722386539,0.8592528311786588,0.8779510467344032,0.9676735303705583,0.8835852595653771
146,B00146,2111.72523998376,0.9631121935522696,0.982844017559986,0.9999646486043593,0.996871638040867
147,B00147,2786.2053672224283,-0.003050622322045742,1.0,1.0,0.9209918529579878
148,B00148,360.12302431464195,1.0,0.9468558181938628,0.9827733106316432,0.9870397615966675
149,B00149,475.84543872624636,0.9000101615439982,0.6300115369913842,0.6644611873617104,0.3915108629299186
150,B00150,233.41067977249622,-0.0011682892755115056,0.8279384585178856,0.9992992203134298,0.9774967813168967
151,B00151,1032.8588548805565,-0.0030576564745645653,0.9626734714115822,0.8503392121154641,-0.0030576564745645653
152,B00152,927.8529637306929,0.850727097787318,0.8510230969861139,0.9749811620507922,0.9016071558548207
153,B00153,4269.1948075816035,0.8612443883565646,0.9586612878036858,0.9642291392610786,0.953836636166453
154,B00154,196.44694498553872,-0.0029821227228435617,0.6846283601425287,0.6945541565402349,0.6693839141834094
155,B00155,4929.4796504452825,0.9639415554109855,0.9919612324407667,0.9495919656918511,0.9961088031096873
156,B00156,1321.551454136148,0.9908439784284935,1.0,0.9996825690256026,0.9996058746407614
157,B00157,503.93798298202455,0.8168744267796363,0.966052732496209,0.9867900692144398,0.9846326643223948
158,B00158,7703.398007042706,0.036038872290909824,0.9812351632818176,0.9771731915886686,0.9911375870672436
159,B00159,483.92162297759205,0.999763593655311,0.5171186483003117,0.6344851249696635,0.7675388145152141
160,B00160,621.107078269124,-0.0009008644086330107,0.8444619036401017,0.9810308520392843,0.8238014673697741
161,B00161,13773.689559522085,0.7263074834399175,0.9169611947409367,0.9225722161029211,0.9073786450522439
162,B00162,646.2402842398733,0.9962255350599911,1.0,1.0,1.0
163,B00163,661.7297471854836,-0.0028406116456682643,0.9748227138248106,0.9865742597712162,0.9337880498198798
164,B00164,566.1849211808294,1.0,0.9992953653382894,1.0,1.0
165,B00165,223.7709137336351,1.0,0.9023327183025979,0.8858001382306301,0.9500014642898128
166,B00166,1209.527000500615,0.885433567012503,0.7019481380494352,0.8442346935889309,0.9341802031855313
167,B00167,187.4216189486906,1.0,0.8615831219296918,0.7571103153779852,0.6942347022868902
168,B00168,1978.196467474103,1.0,0.9998870574516422,0.9955248684157529,0.9953278153969063
169,B00169,4212.408012509346,0.9268031203357612,0.9952271042008143,0.994057147322569,0.9980372925601888
170,B00170,1141.2380441697314,0.2347923598559684,0.7959321859120607,0.8395271686771096,0.8453096129897023
171,B00171,613.0644858852029,0.904526047326977,0.8969662347852649,0.926410947857169,0.9382253030418396
172,B00172,158.0275282934308,-0.0005621177342792077,0.4857899576959544,0.8718878245807181,0.7409439462834032
173,B00173,8753.807474218309,0.9789426948608456,0.9970024072988156,0.9941172052642057,0.996784156774586
174,B00174,1393.737024076283,1.0,0.9554292902707775,0.9626799343798081,0.9758461460608151
175,B00175,238.67240945622325,1.0,0.7367291312257784,0.8818678291406262,0.8319630726687175
176,B00176,1002.0872702784836,0.9996105653751889,0.9918995223150728,0.9923602615325923,0.9932478192924508
177,B00177,502.8545161113143,0.9999993557696659,0.9997864956088189,1.0,1.0
178,B00178,3806.4634891971946,0.9893408640016642,0.9907994683322254,0.9911601531440667,0.9940942005352243
179,B00179,700.637441623956,0.9972472069122902,0.9873080454692653,0.9936734573809124,0.9931687429263399
180,B00180,310.55471430160105,1.0,0.9988697585090268,0.9938262001317449,0.9984227939696491
181,B00181,2063.0952670499682,1.0,0.9252196400140955,0.9897787986349683,0.9331660781934037
182,B00182,3883.517220340669,0.9981104067966085,0.9989526917103827,0.9998592918695668,0.9991429690798426
183,B00183,3575.081238862127,0.9721801521949948,0.9967326952166182,0.9999774236655705,0.9999993159660491
184,B00184,2303.2183601371944,0.9729411099432133,0.9997661482839276,0.9999520279350498,0.9999949222559675
185,B00185,7364.424563616514,-0.0009344463787948552,0.9321022152857896,0.9721523451150479,0.9513605097958076
186,B00186,473.0513055771589,0.9833912900061663,0.9866149984564542,0.9917781588969614,0.9916154295368662
187,B00187,409.96064450312406,0.9689100731892595,0.814503237701444,0.8639789008753005,0.8814687609686341
188,B00188,4054.242695450783,0.1574215832844348,0.9808125754250095,0.9799600487638249,0.9884271219843083
189,B00189,1524.4716485049576,1.0,0.981857531432216,0.9851466980920214,0.9835002455269054
190,B00190,6052.388186790049,0.9488982053540013,0.9998823410294237,0.9999993438357262,1.0
191,B00191,635.591935582459,-0.0009273741394100226,0.8378961598535323,0.9549186145912493,0.9296378690493469
192,B00192,252.18262061104178,-0.0007915509068497915,0.2140768485470377,1.0,1.0
193,B00193,2524.764283787459,-0.0027026523490598247,-0.0027026523490598247,-0.0027026523490598247,-0.0027026523490598247
194,B00194,2746.941695265472,0.4102199643899602,0.8579992901101199,0.8522738703813684,0.8638616233389498
195,B00195,1205.8454588539898,0.874099455911021,0.9984757483659894,0.9979013983695544,0.9980813913525537
196,B00196,182.3122313991189,-0.0026930269345100265,-0.0026930269345100265,-0.0026930269345100265,-0.0026930269345100265
197,B00197,1120.3446906358004,-0.0009543523340824131,0.8422247553783764,0.9976999513398745,0.9245658198203365
198,B00198,377.30731567554176,1.0,0.9357792653596373,0.936854269411589,0.9567506800751675
199,B00199,2209.1826302269474,1.0,0.9979341435859206,0.9967839851732317,0.996347953160759
200,B00200,2923.1617478765547,0.6938764211401747,0.9308774146769692,0.9290953570505792,0.9254625102298139
201,B00201,518.6076713260263,0.5247775141403624,0.9999982494297355,0.9979806018528589,0.9969382232136018
202,B00202,601.5632561296225,1.0,1.0,1.0,1.0
203,B00203,999.1134375371039,0.9983616759031195,0.9518577617794377,0.9577125632113098,0.9692571972893705
204,B00204,342.2468842212111,1.0,1.0,0.9979848334996748,0.9972171184253684
205,B00205,526.5780899953097,-0.002467154242785152,0.6470311556882167,0.6284327173860138,0.6621692100572767
206,B00206,1030.87737891078,1.0,0.9999995832131923,1.0,1.0
207,B00207,2519.0129365995526,0.981581197947882,0.9844547810339123,0.9354917679128913,0.9837602401172917
208,B00208,666.8502742052078,-0.0009453299142725208,0.7921918700892007,0.9893554306514715,0.8770384207567286
209,B00209,1696.9653252474964,0.9978178952524441,0.9990393516758156,0.9925935519487271,0.9941570572024067
210,B00210,4556.521520964801,0.9879014579032119,0.920073356496868,0.8023285769444155,0.8111296605754519
211,B00211,427.6782857812941,0.0009032839195503414,0.9329561603830594,1.0,0.9894118610412223
212,B00212,1314.0678594084457,0.2253786149373764,0.7064058953864183,0.9640641465347013,0.8660470768801205
213,B00213,1115.6186545938253,1.0,0.9995663195593985,0.9999612156819832,0.9999180077956422
214,B00214,6880.771346407011,-0.0009734511228684585,0.8503210277278331,0.9885592348451522,0.9814917066689637
215,B00215,1157.147084988941,0.9300514855010759,0.48831388494793104,0.7382028736106296,0.8093276265566809
216,B00216,524.4207375887781,0.12329998319920271,0.7531099010855682,0.8660027608982185,0.9954241157147891
217,B00217,8204.782845614478,0.9018653905586413,0.9328261331250305,0.9441956580238384,0.9459574614281149
218,B00218,603.2896222770214,-0.0009623390763373574,0.7515267963212503,0.9986725473462247,0.9138205278955215
219,B00219,6302.795070420718,0.5427861687591902,0.9866196757596853,0.9902033869304071,0.9909674508810102
220,B00220,797.8699814062566,0.0010559835891001791,0.0010559835891001791,1.0,1.0
221,B00221,727.4500174736604,0.10526816157835842,0.0009821240895274215,0.8788520155978987,0.8779828810959173
222,B00222,1998.4536286834627,0.9827383826615688,0.9872553882666782,0.997218863238785,0.9969420132496076
223,B00223,3303.115106280369,-0.00101871141115787,0.8897122604144926,0.956198520065542,0.9182308032201651
224,B00224,461.02897750609554,-0.0013520338608549645,0.5085722335495317,-0.0013520338608549645,-0.0013520338608549645
225,B00225,3674.81601722911,1.0,0.999466400638625,0.9999536747379297,0.9999976311177188
226,B00226,1576.0857729502022,0.7778139702020855,0.8662009156353431,0.9920212738649996,0.950033820284643
227,B00227,505.3882414549589,0.8425760312317321,0.8742610027213196,0.9831963881199548,0.8836824997068201
228,B00228,675.8963026655838,-0.0029297692479556873,0.14749147758060854,0.8099501104587002,0.980263073623719
229,B00229,608.429816627875,0.3890307574605687,0.8025311392800297,0.9335258238613969,0.8898077558785219
230,B00230,701.8446961697191,0.9999937267865225,0.999829971617578,0.9983384412273963,0.9948690832234658
231,B00231,1064.459275715053,0.09650571761620745,0.857783427068022,0.884416893757929,0.8696367938331422
232,B00232,2610.009295232594,0.999944460348603,0.9879277327911292,0.9332928521541167,0.9351798063687194
233,B00233,1641.6673675887287,0.9677203889890819,0.9989924979672106,1.0,0.9998109704405417
234,B00234,1726.6792302429676,-0.0005901232494203141,0.8210515426294935,0.9659062840861958,0.9600283594586194
235,B00235,859.7258282154799,-0.002670098274233603,0.6140819080732353,0.8193821599604751,0.8313587507728019
236,B00236,2872.7312108729966,0.0013071544276517435,0.49608585041362346,0.636302649910582,0.7474671783191081
237,B00237,1275.9987641349435,0.0035402541707664596,0.07847231213505969,0.8622059410915893,0.8944339264038615
238,B00238,796.9167262888514,0.9950523999528886,0.9972554825257544,0.9912501297662938,0.999418194929922
239,B00239,2168.1151909977198,1.0,0.9997240880846026,0.9998189518208102,0.9997480059850703
240,B00240,1694.6624715551734,0.7742217942430055,0.8837833288965227,0.9978049720760256,0.995901059325225
241,B00241,4722.991018541157,0.999911862414061,1.0,0.9997260147115302,0.999967010378721
242,B00242,6452.989280350506,0.9999813333466663,1.0,1.0,1.0
243,B00243,528.2760546952486,-0.0006638582859150792,-0.0006638582859150792,0.8878697090522694,0.863286647542676
244,B00244,2452.575285293162,1.0,0.9965921628206117,0.9989923369601249,0.9987887039147879
245,B00245,2152.8161947205663,1.0,0.998427393444854,0.9993733149675295,0.9995485758459347
246,B00246,3020.7035473743454,0.0013417579272716157,0.56534899433626,0.4377451109364618,0.5043148328206005
247,B00247,219.75267176050693,-0.0030151029619828393,0.06327354683179907,0.12431616084416902,0.27763486671417
248,B00248,2614.6604670528322,0.9340175402474465,0.9474712418689727,0.9750975799125797,0.9481642102247334
249,B00249,234.87527658045292,0.7947047424709927,0.32979708521571205,0.5341763807945812,0.07948453638411195
250,B00250,464.8764085602015,0.9967760025964756,0.9336052136687868,0.9358942553532242,0.9521128421936303
251,B00251,2011.3715326748788,0.9879887250702556,0.8461515379929967,0.9713619298116668,0.9721095253339259
252,B00252,855.2256143242121,0.998652157603851,0.8258062759520107,0.9761991164997907,0.9434776905899142
253,B00253,783.195039591752,-0.0028518199010698904,0.6836850471501177,0.6630663152126991,0.7179507386694154
254,B00254,464.0434271302074,0.9414676190269738,0.9889464483365931,0.9879344133848188,0.9811763845497722
255,B00255,692.0666045695543,0.9029411362576557,0.30923331892794736,0.9884405735083595,0.9464027710686641
256,B00256,8590.520009376109,0.9919310523965489,0.9929712005166801,0.9948041865262603,0.9927175437599689
257,B00257,3724.655715480447,-0.0011286785082574146,0.9749913603754322,0.968880066011248,0.9971257262193131
258,B00258,4513.132195470855,-0.002995757723029227,0.9220382491378765,0.925881793490724,0.9283034657075148
259,B00259,798.2170922593214,1.0,0.6753566848240872,0.8431249439765925,0.7888156210092269
260,B00260,630.0055567473173,-0.0011230111765783736,0.8702408614708216,0.9967806062425115,0.9688392658502246
261,B00261,3208.931666135788,0.8548938206522664,0.9592511960572421,0.9364468383775112,0.9223391913334131
262,B00262,4507.901672940701,0.5768898133206256,0.9415548610188341,1.0,0.779173840803991
263,B00263,2189.5757381366566,-0.002814654419226987,0.9965380948185375,0.993936695560262,0.9964415153196525
264,B00264,1633.3743602484465,-0.001160475711105664,0.9106948220797582,0.9816773680397052,0.9477110439518782
265,B00265,2707.5749324287754,-0.0028074989679288303,4.94871887908274e-05,0.007869028981302095,0.0032815888153953357
266,B00266,253.12740606442094,0.07184937622774829,0.3228091546978436,0.8050963004522984,0.7067551605056535
267,B00267,4162.560096487403,0.9657828459695379,0.9591268647815634,0.9536870102449088,0.9556545802918885
268,B00268,892.1708561042469,0.0008075447472610641,0.43314904506217855,0.9009252826184226,0.8487008751207297
269,B00269,3628.2009140849113,0.9810768242301829,0.9999465473595075,0.9977002572694808,0.9986623758857559
270,B00270,232.23726557195187,0.9098078672821478,0.754865657174288,0.9054865377969523,0.799704108847069
271,B00271,565.1198214152828,-0.002809149991894105,0.636143662012777,0.7174898612639093,0.9918234064052837
272,B00272,395.7226605203275,1.0,0.9999987368693016,0.9683201153400602,1.0
273,B00273,392.8413459956646,0.5441424803454097,0.8990598991290083,0.9327197918043567,0.9233362270059924
274,B00274,2754.8720088116825,0.9573349231488798,0.9737854526383928,0.9621853495751174,0.9779637605631534
275,B00275,3968.01317031309,0.9983659401160534,0.9822770525563521,0.991752169919336,0.9943795139290702
276,B00276,541.8106846958399,-0.0028118678357825686,0.9220989919029436,0.9624244927474513,0.9954507852929703
277,B00277,1038.1638127193437,1.0,0.9999945947954318,0.9988100340042866,0.9991127407588402
278,B00278,287.1991736793425,1.0,1.0,1.0,1.0
279,B00279,1717.1922340886667,1.0,0.9768441275140215,0.9924241573994719,0.9945347485686054
280,B00280,323.8343195132911,1.0,0.7902340872053901,0.996325281959176,0.895904284094385
281,B00281,283.6295736787133,-0.003020552850595548,-0.003020552850595548,-0.003020552850595548,-0.003020552850595548
282,B00282,1577.4695683520185,-0.0030467674997680535,0.999934574293803,1.0,1.0
283,B00283,1230.5186522975564,0.9999988950759299,0.8933692061763451,0.9863845791617795,0.9985482460899164
284,B00284,6772.259957011789,0.9838334619093325,0.9862641034587378,0.9985627153984517,0.9991328819716551
285,B00285,4244.8577360883355,0.9653399440884742,0.9583570317048506,0.9934857008811551,0.983483336802798
