id,name,x,y,height,floor_area,perimeter
16052,B16052,120.38523444605251,31.535579847680793,9.0,1737.0069769537076,211.85548228453462
16053,B16053,120.43601861353577,31.535767967500064,9.0,414.5815037647262,96.72750970998918
16054,B16054,120.38278113224612,31.535576360480693,9.0,3224.8444565571845,235.70177635661958
16055,B16055,120.39288554215942,31.535386779192265,9.0,8977.85512521863,394.8427685901807
16056,B16056,120.39531042817998,31.53567404554816,9.0,4708.730502244085,274.33893313246455
16057,B16057,120.37623873029999,31.535742625547098,9.0,3530.2684565247037,274.7161899148296
16058,B16058,120.39139509378595,31.53610287745154,9.0,707.6154847927392,118.25760944707153
16059,B16059,120.36736111020095,31.535832198829606,9.0,5531.671703249216,297.9281606009121
16060,B16060,120.39283041344629,31.536030738033006,9.0,3147.2984759714454,236.09032107544166
16061,B16061,120.38241242122848,31.536037065096668,9.0,3098.733714358881,244.94043683841733
16062,B16062,120.39271988947783,31.536505973279898,9.0,515.7555568511598,124.65360394491388
16063,B16063,120.43479096194524,31.536521984887735,9.0,369.2294718399644,87.89199796771207
16064,B16064,120.35702897140902,31.536327675386225,9.0,1348.9107970297337,167.87806595509045
16065,B16065,120.3522032498569,31.536439959348947,9.0,323.7740198094398,119.04693142544251
16066,B16066,120.43372174864047,31.536470889156526,9.0,721.6929481383413,175.4236000582432
16067,B16067,120.35735185233621,31.536497797619685,9.0,1125.5187910273671,164.18360379539803
16068,B16068,120.36679678007671,31.5365057221502,9.0,1207.664023000747,184.15715294190673
16069,B16069,120.38201974965348,31.536511155806213,9.0,2973.0794446589425,234.95741487946165
16070,B16070,120.43502725368774,31.53684030466215,9.0,126.67254710383713,45.02395901995874
16071,B16071,120.43217903413996,31.53687820950244,9.0,152.34874223172665,51.15390304754402
16072,B16072,120.43277703774126,31.53686880295561,9.0,253.13241692073643,67.20580565439354
16073,B16073,120.35142613053907,31.5362802161123,9.0,6415.327256411314,386.6427089234884
16074,B16074,120.36632414526966,31.536716315546997,9.0,757.5430908501148,161.49417297863818
16075,B16075,120.43486630445332,31.536900530512906,9.0,202.23162985406816,62.24713135318327
16076,B16076,120.44026465093702,31.536754845333412,9.0,1178.8747015213594,245.6616919902207
16077,B16077,120.43197625054621,31.53692588663993,9.0,234.2046185620129,67.32146464215681
16078,B16078,120.43469254785828,31.536938644579973,9.0,154.93183378130198,49.765052084340425
16079,B16079,120.35191178793856,31.53650451508389,9.0,2166.3959240168333,277.44432859404344
16080,B16080,120.35181533331993,31.536803315810594,9.0,492.13787396252155,120.98703974728103
16081,B16081,120.33933766277545,31.536613033593976,9.0,2491.3033586740494,254.39230222174353
16082,B16082,120.43237821452821,31.5370668315365,9.0,437.98960084747523,107.72288197057088
16083,B16083,120.43330120313449,31.537038267292708,9.0,830.6133102178574,122.09750964874321
16084,B16084,120.37051740385121,31.536659273843195,9.0,6509.600048992783,324.74892369748505
16085,B16085,120.34052137518734,31.536678230371123,9.0,2718.7710340991616,273.0445966522258
16086,B16086,120.3567547566057,31.53683009532134,9.0,1818.337374985218,200.38059431809498
16087,B16087,120.43204461550299,31.537148590062593,9.0,251.3735859580338,68.64868274713889
16088,B16088,120.3816478814227,31.53697650650804,9.0,3128.797964354977,253.2927625755361
16089,B16089,120.37096762392781,31.537003171153778,9.0,1776.4379845708609,194.52909972790036
16090,B16090,120.43249262023366,31.537249169007733,9.0,334.1317936591804,79.63353730800708
16091,B16091,120.43217883371655,31.537363982595284,9.0,282.8481688052416,80.3116555855545
16092,B16092,120.43472002252052,31.537288064999167,9.0,871.6507591381669,184.3013533936869
16093,B16093,120.39142519616902,31.537274479814823,9.0,2532.8187494594604,208.93866667607895
16094,B16094,120.42999399804876,31.53751601363506,9.0,263.7864001048729,72.49882754821485
16095,B16095,120.43313907545603,31.53759495251933,9.0,430.01836682856083,90.93491122022839
16096,B16096,120.38778739403097,31.537707752889528,9.0,133.82411917776335,46.33774377443793
16097,B16097,120.43257947644362,31.537660083411854,9.0,579.2004287056625,95.1307169190532
16098,B16098,120.39211793901843,31.537524303655744,9.0,1904.428517177701,189.8526272661838
16099,B16099,120.35063602860524,31.537670648077302,9.0,443.1625444069505,88.72156789022578
16100,B16100,120.38433002242373,31.536894475475876,9.0,15939.621594980359,791.8252531210861
