zone_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
zone-001,36.766799999999975,37.654999999999994,43.269199999999984,43.37839999999999,40.5322,72.5352,238.06640000000002,97.667,67.5526,58.23219999999999,54.57199999999999,52.7164,215.2676,82.1658,47.049399999999984,44.90279999999998,47.07259999999997,82.24220000000003,224.79559999999995,268.56800000000004,86.0266,76.34180000000003,65.1552,40.59819999999998
zone-002,41.014799999999994,41.8158,46.397000000000006,46.52140000000001,44.31479999999999,81.803,266.13419999999996,112.38300000000001,78.4886,67.15859999999999,62.64540000000002,60.34840000000001,238.07719999999995,93.2658,53.4716,50.88099999999999,53.50640000000001,93.38419999999998,249.68859999999992,297.3025999999999,98.08340000000001,86.3718,72.77940000000002,45.74780000000001
zone-003,21.680600000000002,21.468400000000003,25.090799999999998,25.133199999999995,22.626,42.99239999999999,137.947,61.42779999999999,47.39240000000001,45.4428,46.082800000000006,41.902,127.59879999999998,56.1892,41.9098,38.04739999999999,38.206799999999994,52.462799999999994,130.8828,156.25219999999996,50.53299999999999,45.155,38.85800000000001,24.545199999999998
zone-004,23.0526,22.8578,25.248600000000003,25.297800000000002,24.0312,47.53000000000001,156.89759999999998,64.2468,44.3804,38.1818,35.754200000000004,34.5258,141.864,54.022400000000005,30.719199999999997,29.259,30.732,54.066,148.16420000000002,177.03779999999998,56.5578,50.0962,42.544200000000004,26.215399999999995
zone-005,109.58600000000001,110.53879999999997,115.21639999999998,115.35399999999997,113.02720000000004,149.379,327.9318000000002,526.6064000000001,574.4848,603.6872000000002,637.4178000000002,597.0242000000001,686.5931999999997,589.1743999999998,627.7306000000002,585.2973999999999,550.0916,513.6261999999999,638.4097999999998,681.6376000000001,166.1766,154.0428,139.96579999999997,114.16219999999997
zone-006,113.8578,112.15220000000002,121.5062,121.65820000000001,115.4858,199.30359999999996,570.3502000000001,394.1395999999999,400.5904,416.9969999999999,443.8710000000001,403.46620000000013,691.8462000000001,432.9698000000001,426.0555999999999,384.1194,353.3282,361.2228,658.0740000000001,754.4755999999998,230.96980000000002,208.3444,181.6396,126.22420000000004
zone-007,6.725200000000001,7.078000000000001,8.1172,8.1408,7.7944,13.3676,43.3656,18.4828,12.946000000000002,11.052200000000001,10.2928,9.9072,38.653400000000005,15.271999999999998,8.760800000000001,8.329600000000001,8.7676,15.297199999999998,40.606,48.293800000000005,16.09,14.132800000000001,11.8578,7.4778
zone-008,12.620600000000003,12.7394,14.760199999999998,14.792200000000001,13.643000000000002,26.028200000000002,85.80539999999999,35.31,24.4278,20.986399999999996,19.6346,18.9504,77.431,29.616000000000007,16.840600000000002,16.031799999999997,16.849400000000003,29.648000000000003,80.94539999999999,96.6634,31.0434,27.455400000000004,23.2584,14.3504
zone-009,10.343400000000003,10.7982,12.1766,12.217400000000003,11.903400000000001,20.2346,64.99400000000001,28.306,19.967599999999997,16.9842,15.773799999999998,15.155,57.47080000000001,23.159800000000004,13.349600000000004,12.6804,13.36,23.195800000000002,60.53660000000001,71.8258,24.461800000000004,21.403799999999997,17.8586,11.403400000000001
zone-010,172.5422,172.40200000000002,174.704,174.7444,173.3872,184.79160000000002,239.10420000000008,400.4048000000001,844.3004,1077.7044,1292.3591999999999,1143.7234,779.8765999999999,955.8758000000001,1225.1742000000002,1003.1502,822.4911999999998,380.0968,304.93480000000005,318.8838,339.619,439.97700000000003,264.2132,232.29800000000003
zone-011,256.17679999999996,246.17100000000002,244.02280000000002,244.07240000000004,242.948,467.0466,1398.7349999999997,654.9345999999999,732.2560000000001,811.5555999999999,912.5442,781.739,1476.0064,825.4398,874.8958000000001,741.4350000000001,630.9248,581.6652,1337.3367999999998,1591.1416,536.0816,487.1168,429.49640000000005,286.9384
zone-012,48.135400000000004,46.33120000000001,48.52360000000001,48.574,46.866200000000006,102.6378,343.3148,136.7028,93.45060000000001,80.80399999999999,75.9446,73.4992,313.31780000000003,116.3602,65.66239999999999,62.57939999999999,65.6772,116.42180000000002,326.10080000000005,390.81820000000005,121.3614,108.0422,92.38220000000001,55.88819999999999
zone-013,821.8202000000003,811.4277999999999,821.5181999999999,821.713,815.7307999999999,1016.0196000000002,1696.6176000000005,1855.7861999999975,2066.1970000000015,2068.131800000002,2200.498600000002,1970.2420000000002,2354.431800000001,2116.9779999999987,2144.5840000000017,1983.4946000000004,1891.1508,1785.9967999999992,2041.8909999999998,2143.3675999999996,1215.8107999999995,1237.7371999999998,1016.5459999999998,914.3625999999998
zone-014,500.8654,500.48280000000005,500.453,500.4714,500.4446,515.5542,581.8969999999999,4052.0617999999995,4057.3857999999996,4053.8017999999993,4052.2327999999998,4070.1275999999993,4135.9182,4081.8999999999996,4049.0995999999996,4048.265,4067.8017999999993,4119.6238,4139.716399999999,4138.7496,520.7676,517.039,512.7032,502.73099999999994
zone-015,16.9288,16.8298,18.5288,18.5608,17.4586,34.968599999999995,115.97859999999999,46.88740000000001,32.2356,27.8126,26.095,25.226000000000003,105.32299999999998,39.6516,22.507199999999997,21.459599999999995,22.516,39.6824,109.8188,131.4068,41.4456,36.8184,31.415399999999995,19.2528
zone-016,229.4184,223.18900000000005,226.45759999999999,226.55400000000003,224.10320000000002,303.1621999999999,649.2497999999998,555.1545999999998,889.7878000000001,1047.894,1219.8491999999999,1020.0588,974.8184,892.4658,1204.661,1011.1429999999999,819.5666,510.08000000000004,730.1489999999999,846.9380000000002,367.2101999999999,332.55600000000004,305.79279999999994,240.241
