zone_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
zone-001,14.647800000000002,16.174200000000003,20.86959999999999,22.109600000000004,18.568,35.32859999999999,121.95539999999997,76.13320000000002,61.841599999999985,56.024000000000015,54.83280000000002,60.8008,144.04100000000005,76.28579999999998,44.123200000000004,35.596800000000016,31.11680000000001,53.956399999999995,112.0902,115.75239999999998,57.2856,40.90379999999999,24.895999999999994,20.4452
zone-002,22.2412,25.83020000000001,25.730199999999993,29.2698,26.019399999999997,45.3028,153.369,100.16860000000003,81.67039999999999,74.35239999999997,71.19279999999998,72.6594,151.97119999999998,90.0234,53.517199999999995,46.3916,42.8374,70.4812,131.0222,136.1098,75.19880000000002,50.755199999999995,32.851000000000006,27.283799999999996
zone-003,8.997600000000002,10.200600000000003,11.415199999999999,13.225999999999999,10.131200000000002,20.7956,77.8412,54.5968,51.017799999999994,60.9356,59.71760000000001,55.57700000000001,89.67780000000002,57.553399999999996,45.956600000000016,40.71640000000001,33.6546,40.87599999999999,67.5822,70.15740000000001,32.8858,21.550599999999996,12.410000000000002,10.3552
zone-004,7.867799999999999,7.731399999999999,9.548800000000002,10.1292,8.568999999999999,22.6828,82.5364,50.798799999999986,41.491199999999985,38.19819999999999,37.9416,41.5514,96.10180000000001,50.07899999999999,28.029199999999992,22.090799999999998,20.1724,35.67959999999999,75.6966,78.3824,37.49660000000001,26.324,15.5126,12.494000000000002
zone-005,19.218800000000005,21.180999999999997,24.137400000000007,25.839599999999994,22.809400000000004,43.83120000000001,142.11239999999998,277.44020000000006,250.03239999999997,242.97760000000008,257.5308,259.55080000000004,327.4094000000001,264.0708,232.23420000000007,214.5167999999999,213.11940000000004,221.13940000000005,248.7615999999999,248.67320000000015,71.20519999999999,50.280399999999986,31.043200000000002,25.9188
zone-006,24.471200000000007,22.701799999999988,30.561600000000006,32.392799999999994,24.925399999999996,77.95699999999998,332.29560000000004,276.0806,249.43220000000002,244.02579999999998,254.38139999999999,259.12820000000005,415.4606,273.75939999999997,208.3994,182.57599999999996,168.3228,205.02219999999994,320.0322,328.4919999999999,135.82019999999997,90.80719999999998,53.01339999999999,41.854800000000004
zone-007,6.0918,7.9626,6.749599999999999,8.3568,7.638800000000001,9.249799999999999,23.15,16.754599999999996,13.1198,11.661,11.307399999999998,10.9318,21.468600000000002,14.251599999999998,7.918400000000001,7.2182,6.814399999999999,11.458200000000001,20.126600000000003,21.1434,13.457999999999997,9.4314,6.373399999999999,6.058599999999998
zone-008,7.3622000000000005,8.5922,8.706999999999999,10.101999999999999,8.5038,14.4378,47.29019999999999,30.963000000000005,24.813,22.914599999999997,21.9142,22.2346,47.1264,27.8526,16.3806,14.166600000000003,12.8678,21.6304,40.9092,42.7068,23.576,16.266799999999996,11.0352,8.978
zone-009,5.0428,5.884000000000002,6.732400000000001,7.254599999999999,6.7768000000000015,11.125799999999998,36.69840000000001,22.936999999999998,18.837999999999997,17.301000000000002,17.0752,18.001,38.3748,21.746599999999997,12.509,10.399599999999998,9.596000000000002,16.3094,32.8654,34.051199999999994,17.571400000000004,12.817,7.9672,6.6198
zone-010,7.0569999999999995,7.562200000000001,8.929,9.752600000000001,8.0294,14.279599999999999,51.5764,529.5258,675.7331999999999,942.8708,1007.2418000000001,1022.1796,894.1017999999999,840.0384,793.8628000000001,733.2502000000001,592.6705999999999,371.43460000000005,123.4528,120.99559999999998,248.24220000000005,406.34799999999996,97.3968,86.7012
zone-011,140.75440000000003,164.8632,93.91300000000003,134.59999999999997,127.87460000000002,230.8234,773.7672,596.3632,527.9148,573.5278000000001,564.0124,519.9079999999999,797.8832000000002,549.636,446.253,398.236,338.33079999999995,421.3549999999999,642.5563999999999,675.1574,372.98420000000004,221.61659999999998,149.22099999999998,128.23739999999998
zone-012,37.9688,49.426,30.6982,43.557,40.0596,63.89500000000001,209.873,131.361,105.43399999999998,97.827,92.403,91.463,183.34199999999998,111.26859999999999,69.90119999999999,59.29380000000001,56.426399999999994,93.7686,171.606,181.5038,99.11280000000001,58.5462,37.4358,33.0944
zone-013,506.0028000000001,506.50139999999993,511.1887999999999,515.3418,507.70299999999986,570.4011999999999,1036.0350000000005,1222.862200000001,1301.5961999999993,1405.7693999999995,1438.0791999999994,1482.390199999999,1661.6468,1428.582599999999,1267.5325999999989,1223.4064000000003,1153.6706000000001,1142.3008000000007,1111.7266000000002,1053.1702000000002,796.8829999999998,809.0060000000002,667.2802000000001,620.0404
zone-014,4.0203999999999995,3.3739999999999997,3.1109999999999998,3.1871999999999994,3.1783999999999994,12.8262,66.045,1554.0744,1239.3132,1242.4762000000003,1271.2259999999999,1334.3467999999998,1390.3628,1372.4512,1256.999,1201.1648000000002,1288.5952,1393.1804,1372.4866,1319.7596,25.305999999999997,15.0474,8.757200000000001,6.9442
zone-015,5.1377999999999995,5.0092,6.5422,6.8149999999999995,5.4946,16.0494,68.0624,38.878600000000006,31.931999999999995,30.936999999999998,30.469600000000003,33.0266,72.8992,38.937400000000004,22.921000000000003,18.3998,15.758799999999999,27.7716,58.0478,60.038,28.098199999999995,18.5676,10.7244,8.559399999999998
