zone_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
zone-001,14.438399999999996,14.6712,14.874,20.991599999999995,21.100199999999997,15.129000000000005,27.512400000000003,44.12580000000001,70.04039999999999,69.32880000000003,62.480399999999996,66.33420000000002,66.72120000000001,53.4534,43.2486,34.687799999999996,43.31459999999999,55.07999999999999,75.98819999999999,60.47579999999999,34.896599999999985,34.24799999999998,28.653599999999997,19.360799999999998
zone-002,17.2728,17.5818,17.575799999999994,22.9014,23.038200000000003,18.173400000000004,33.275400000000005,53.4342,84.78780000000002,83.937,75.59640000000002,80.0436,80.376,64.37700000000001,52.0728,41.77680000000001,52.178399999999996,66.3924,91.68780000000001,72.98339999999999,42.09,41.32799999999999,34.5816,23.320800000000002
zone-003,5.6418,5.899199999999998,5.238599999999999,7.685399999999999,7.714199999999999,6.451199999999999,14.2446,23.5572,37.8534,37.455,33.721799999999995,35.97239999999999,36.2502,28.9332,23.2668,18.4614,23.2872,29.793,41.2584,32.7108,18.5208,18.1398,14.958,9.5028
zone-004,7.717799999999999,8.004,7.324800000000001,9.545399999999999,9.5922,8.5506,17.5626,28.730999999999998,45.948,45.4728,40.9428,43.5414,43.812,35.010600000000004,28.211400000000005,22.474800000000002,28.249800000000004,36.0738,49.917,39.63,22.5882,22.146,18.361800000000002,11.9238
zone-005,19.1328,19.470600000000005,19.501800000000003,25.084799999999998,25.243199999999998,19.947599999999998,35.1162,59.33639999999999,94.38240000000002,93.50999999999996,84.7788,91.90259999999995,92.0676,75.4722,59.957399999999986,49.38,62.897400000000005,83.2932,103.95120000000004,81.77580000000002,44.02799999999999,43.266000000000005,36.34259999999998,24.850800000000003
zone-006,23.092799999999997,24.2964,20.829600000000003,27.504599999999993,27.64800000000001,26.715599999999995,59.92079999999999,100.71780000000001,161.9724,160.33679999999998,144.4662,154.47779999999997,155.3634,124.61339999999997,99.72180000000003,79.6194,101.02499999999998,130.72499999999997,176.8938,139.8696,77.7438,76.19760000000002,62.828999999999986,39.735
zone-007,2.9699999999999998,3.0018,3.1626000000000003,4.7082,4.7364,3.0773999999999995,5.5733999999999995,8.953199999999999,14.209200000000001,14.068799999999998,12.669599999999999,13.401600000000002,13.452,10.774799999999997,8.716199999999999,6.996599999999999,8.7396,11.122200000000001,15.367199999999999,12.235200000000003,7.055999999999999,6.929399999999999,5.8008,3.9179999999999997
zone-008,4.344,4.4765999999999995,4.280399999999999,6.2376,6.271199999999999,4.7646,9.7608,15.976199999999999,25.551,25.291200000000003,22.768799999999995,24.194399999999998,24.345,19.4526,15.675,12.4908,15.7038,20.0604,27.773999999999994,22.0548,12.5676,12.323399999999998,10.218,6.636000000000001
zone-009,5.0322,5.082,5.279999999999999,7.591799999999999,7.639799999999998,5.16,8.893799999999999,14.152800000000001,22.355999999999995,22.136400000000002,19.934400000000004,21.027600000000003,21.064799999999998,16.889999999999997,13.687800000000001,11.0238,13.720799999999999,17.428800000000003,24.0492,19.1682,11.122800000000002,10.932599999999999,9.1932,6.318599999999999
zone-010,5.609999999999999,5.771400000000001,5.4354,7.5005999999999995,7.5534,6.0329999999999995,10.609200000000001,16.2978,96.5172,93.95700000000001,91.46100000000001,203.0562,322.3422,198.2904,15.476400000000002,12.4002,15.511199999999999,19.758,88.2156,81.705,192.1398,311.5308,70.9956,67.7166
