,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,1801.191999999949,0.0,0.0,0.0,61184.69500000003,0.0,0.0,23318.783999999858,146386.1090000007,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2115.2299999999877,0.0,0.0,0.0,61179.05000000005,0.0,0.0,19289.969000000077,191937.6119999997,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2368.305999999987,0.0,0.0,0.0,61176.22500000002,0.0,0.0,22649.947999999913,243443.82099999962,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2521.139999999988,0.0,0.0,0.0,61173.40900000003,0.0,0.0,22690.674,286197.28800000047,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2611.101000000001,0.0,0.0,0.0,61173.40900000003,0.0,0.0,19560.724000000137,323079.46899999975,446901.31400000054
05:00,111044.2439999998,105681.70000000038,68045.78999999995,50634.49200000004,2700.864999999983,0.0,0.0,0.0,61173.40900000003,0.0,0.0,71933.79399999973,553957.8100000004,446901.31400000054
06:00,262572.6800000003,180959.13600000023,68045.78999999995,70745.05200000008,3271.471999999998,0.0,0.0,0.0,61167.73899999998,0.0,0.0,173761.048,1632554.2419999933,629724.6160000006
07:00,174211.30900000033,228779.52600000022,68045.78999999995,64041.5389999999,4285.0600000000195,0.0,0.0,0.0,61173.40900000003,0.0,0.0,152127.6900000004,2199993.9659999986,568783.4860000017
08:00,172990.6659999989,264141.7850000005,68045.78999999995,68510.49200000006,4536.214000000009,0.0,0.0,0.0,61189.21600000001,0.0,0.0,151178.08499999912,2004412.923999993,609410.8880000004
09:00,160247.42199999973,262526.79500000115,68045.78999999995,70745.05200000008,4523.191000000025,0.0,0.0,0.0,61207.30400000004,0.0,0.0,129102.59299999937,1647354.7010000034,629724.6160000006
10:00,190767.45799999998,307294.47900000063,68045.78999999995,72979.53199999993,4514.54600000001,0.0,0.0,0.0,61218.60699999998,0.0,0.0,121847.39799999949,1487264.8999999901,650038.2839999993
11:00,127557.54600000018,228140.57600000125,68045.78999999995,72979.53199999993,4303.978999999993,0.0,0.0,0.0,61225.38799999999,0.0,0.0,132129.28800000012,1213741.8740000024,650038.2839999993
12:00,280050.0409999994,266052.24099999975,68045.78999999995,72979.53199999993,4355.164000000004,0.0,0.0,0.0,61235.558,0.0,0.0,187923.0959999992,958508.6440000028,650038.2839999993
13:00,193150.27600000106,274397.44100000133,68045.78999999995,70745.05200000008,4084.1819999999907,0.0,0.0,0.0,61241.20700000001,0.0,0.0,157394.16000000056,969147.261999998,629724.6160000006
14:00,190226.29800000024,305427.4940000007,68045.78999999995,72979.53199999993,2940.0729999999962,0.0,0.0,0.0,61249.11599999997,0.0,0.0,85509.19900000023,838656.2379999995,650038.2839999993
15:00,159235.60700000002,260282.63700000104,68045.78999999995,75214.05299999988,2852.3029999999894,0.0,0.0,0.0,61252.50399999997,0.0,0.0,74464.8820000001,790991.1060000008,670352.017000001
16:00,150969.71900000027,242021.18400000056,68045.78999999995,75214.05299999988,2848.050999999981,0.0,0.0,0.0,61252.50399999997,0.0,0.0,75344.10299999989,770280.0459999982,670352.017000001
17:00,152381.2260000006,205406.55399999986,68045.78999999995,72979.53199999993,2915.5769999999893,0.0,0.0,0.0,61250.818,0.0,0.0,108397.25900000034,756224.553999998,650038.2839999993
18:00,234048.70599999867,198198.9110000012,68045.78999999995,70745.05200000008,2593.8009999999726,0.0,0.0,0.0,61229.90600000001,0.0,0.0,150929.4679999997,540118.0380000003,629724.6160000006
19:00,274637.0759999996,212078.21899999992,68045.78999999995,61806.962000000014,3366.092,0.0,0.0,0.0,61218.60699999998,0.0,0.0,151773.25699999908,557646.2500000001,548469.8030000011
20:00,112849.06499999986,109502.72300000029,68045.78999999995,59572.51100000002,2826.294999999967,0.0,0.0,0.0,61230.474999999984,0.0,0.0,148353.6130000005,673581.1159999974,528156.0939999995
21:00,113187.8329999999,111681.4430000003,68045.78999999995,59572.51100000002,1602.263999999894,0.0,0.0,0.0,61219.17299999996,0.0,0.0,148432.77800000017,165680.70199999967,528156.0939999995
22:00,79956.02999999953,75091.90800000018,68045.78999999995,61806.962000000014,863.4529999999341,0.0,0.0,0.0,61207.30400000004,0.0,0.0,61784.89499999993,66617.9650000001,548469.8030000011
23:00,59381.822999999946,65797.38099999976,68045.78999999995,57337.96800000002,955.512999999935,0.0,0.0,0.0,61211.82499999998,0.0,0.0,52425.19199999998,72562.94599999991,507842.4210000002
