,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,1924.8169999999468,0.0,0.0,0.0,61195.992000000006,0.0,0.0,24401.38699999995,433184.0259999998,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,1998.1579999999635,0.0,0.0,0.0,61201.659000000014,0.0,0.0,19103.60699999994,409000.96100000007,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2176.882999999995,0.0,0.0,0.0,61201.659000000014,0.0,0.0,22334.232999999946,406566.4320000022,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2375.712,0.0,0.0,0.0,61201.659000000014,0.0,0.0,22344.791999999925,405630.3250000006,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2548.8680000000145,0.0,0.0,0.0,61201.659000000014,0.0,0.0,19281.646,410240.67199999874,446901.31400000054
05:00,111044.2439999998,105681.70000000038,68045.78999999995,50634.49200000004,2677.7689999999984,0.0,0.0,0.0,61202.79299999999,0.0,0.0,71612.32999999968,528214.7430000016,446901.31400000054
06:00,262572.6800000003,180959.13600000023,68045.78999999995,70745.05200000008,3558.176999999997,0.0,0.0,0.0,61195.992000000006,0.0,0.0,173178.323,1520251.0310000072,629724.6160000006
07:00,174041.2220000004,228195.90100000033,68045.78999999995,64041.5389999999,4305.044000000013,0.0,0.0,0.0,61190.34700000003,0.0,0.0,153354.80099999928,2450010.804000006,568783.4860000017
08:00,172709.79199999865,263178.0740000008,68045.78999999995,68510.49200000006,4543.963000000004,0.0,0.0,0.0,61195.437999999944,0.0,0.0,152148.76099999933,2378495.205999986,609410.8880000004
09:00,159855.7539999998,261182.99000000113,68045.78999999995,70745.05200000008,4535.421000000015,0.0,0.0,0.0,61201.659000000014,0.0,0.0,128556.0869999994,2135354.127000003,629724.6160000006
10:00,190265.0309999996,305570.59700000077,68045.78999999995,72979.53199999993,4528.374999999995,0.0,0.0,0.0,61207.30400000004,0.0,0.0,121406.96299999993,2025960.824999991,650038.2839999993
11:00,127165.8780000002,226796.77100000117,68045.78999999995,72979.53199999993,4495.552999999998,0.0,0.0,0.0,61211.82499999998,0.0,0.0,131904.32500000036,1723552.8169999921,650038.2839999993
12:00,279985.84399999934,265831.8249999994,68045.78999999995,72979.53199999993,4547.960999999999,0.0,0.0,0.0,61218.60699999998,0.0,0.0,188043.7939999992,1513423.4999999986,650038.2839999993
13:00,192869.40200000093,273433.7300000016,68045.78999999995,70745.05200000008,4537.48699999999,0.0,0.0,0.0,61218.60699999998,0.0,0.0,157408.17799999943,1602369.8050000132,629724.6160000006
14:00,189723.8709999998,303703.6120000008,68045.78999999995,72979.53199999993,4251.327000000008,0.0,0.0,0.0,61224.822000000015,0.0,0.0,85278.5659999999,1421045.0859999978,650038.2839999993
15:00,158843.93900000004,258938.832000001,68045.78999999995,75214.05299999988,4238.67400000001,0.0,0.0,0.0,61224.26099999998,0.0,0.0,74259.78399999994,1321749.1410000054,670352.017000001
16:00,150578.05100000024,240677.37900000036,68045.78999999995,75214.05299999988,4236.878999999988,0.0,0.0,0.0,61224.26099999998,0.0,0.0,75543.46599999968,1300135.1819999977,670352.017000001
17:00,152211.1390000007,204822.9289999999,68045.78999999995,72979.53199999993,4257.168999999987,0.0,0.0,0.0,61218.03799999997,0.0,0.0,108964.70100000007,1317195.06,650038.2839999993
18:00,234048.70599999867,198198.9110000012,68045.78999999995,70745.05200000008,3563.6819999999802,0.0,0.0,0.0,61207.30400000004,0.0,0.0,151354.056,874461.2919999999,629724.6160000006
19:00,274637.0759999996,212078.21899999992,68045.78999999995,61806.962000000014,3562.462999999993,0.0,0.0,0.0,61195.992000000006,0.0,0.0,152170.7530000006,909809.9239999962,548469.8030000011
20:00,112849.06499999986,109502.72300000029,68045.78999999995,59572.51100000002,3497.730999999976,0.0,0.0,0.0,61193.17099999996,0.0,0.0,148894.15899999902,1105621.765999995,528156.0939999995
21:00,113187.8329999999,111681.4430000003,68045.78999999995,59572.51100000002,1775.4299999998918,0.0,0.0,0.0,61190.34700000003,0.0,0.0,148842.2729999993,441813.55300000025,528156.0939999995
22:00,79956.02999999953,75091.90800000018,68045.78999999995,61806.962000000014,1716.077999999914,0.0,0.0,0.0,61184.69500000003,0.0,0.0,62003.18799999999,210826.4930000007,548469.8030000011
23:00,59381.822999999946,65797.38099999976,68045.78999999995,57337.96800000002,1846.4339999999331,0.0,0.0,0.0,61186.392999999975,0.0,0.0,52644.06600000019,218291.24999999936,507842.4210000002
