,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,87.19300000000324,0.0,0.0,0.0,61218.60699999998,0.0,0.0,17760.682999999957,10814.160999999991,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,120.12400000000626,0.0,0.0,0.0,61212.955000000045,0.0,0.0,18897.31899999997,14744.460999999987,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,122.82200000000314,0.0,0.0,0.0,61220.303,0.0,0.0,14895.710000000015,14447.508000000047,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,281.5649999999914,0.0,0.0,0.0,61201.659000000014,0.0,0.0,14697.812000000044,28778.961000000094,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,431.408999999982,0.0,0.0,0.0,61201.659000000014,0.0,0.0,14731.05900000006,38568.53700000001,446901.31400000054
05:00,78542.31199999954,70579.66400000025,68045.78999999995,50634.49200000004,263.3529999999984,0.0,0.0,0.0,61220.86800000001,0.0,0.0,21218.64599999994,24403.385999999988,446901.31400000054
06:00,197568.8619999991,110755.00400000038,68045.78999999995,50634.49200000004,1862.3049999999926,0.0,0.0,0.0,61212.955000000045,0.0,0.0,48081.719999999776,775879.3039999986,446901.31400000054
07:00,82065.60699999984,120964.79800000059,68045.78999999995,50634.49200000004,1920.4049999999902,0.0,0.0,0.0,61212.955000000045,0.0,0.0,80100.12100000007,870601.2360000025,446901.31400000054
08:00,63503.10800000002,116616.49200000009,68045.78999999995,52868.97400000011,2206.964999999982,0.0,0.0,0.0,61219.73299999999,0.0,0.0,143700.860000001,889948.9540000026,467215.0350000012
09:00,62972.217000000004,116605.48600000009,68045.78999999995,55103.481000000065,2203.0079999999834,0.0,0.0,0.0,61224.26099999998,0.0,0.0,141968.89500000005,839311.031000004,487528.72599999927
10:00,62940.98499999999,116637.88600000006,68045.78999999995,55103.481000000065,2190.104999999989,0.0,0.0,0.0,61229.90600000001,0.0,0.0,129640.60699999971,789003.3379999978,487528.72599999927
11:00,63070.35200000005,117553.12000000024,68045.78999999995,17116.856000000003,2209.6059999999784,0.0,0.0,0.0,61228.213,0.0,0.0,162809.05900000047,783485.0510000021,142195.91999999993
12:00,202352.89599999887,166762.9390000008,68045.78999999995,14882.357000000013,2204.47699999998,0.0,0.0,0.0,61235.558,0.0,0.0,189927.72200000045,562431.7089999999,121882.17600000008
13:00,83662.71799999979,126872.14800000052,68045.78999999995,14882.357000000013,2182.189999999989,0.0,0.0,0.0,61241.20700000001,0.0,0.0,139537.13299999954,630624.2839999992,121882.17600000008
14:00,62399.824999999975,114770.90100000014,68045.78999999995,14882.357000000013,1900.6099999999863,0.0,0.0,0.0,61240.09299999998,0.0,0.0,80276.43100000022,615775.6160000017,121882.17600000008
15:00,62246.52699999996,114593.08500000017,68045.78999999995,14882.357000000013,1888.3979999999842,0.0,0.0,0.0,61241.20700000001,0.0,0.0,63918.94399999985,603420.5460000032,121882.17600000008
16:00,62153.070999999945,114476.51400000016,68045.78999999995,12647.852000000035,1902.3469999999847,0.0,0.0,0.0,61241.20700000001,0.0,0.0,80712.97700000001,607916.6300000008,101568.47999999976
17:00,81903.48099999975,120993.21800000056,68045.78999999995,12647.852000000035,1925.195999999981,0.0,0.0,0.0,61229.90600000001,0.0,0.0,103896.78600000059,587780.6990000051,101568.47999999976
18:00,201546.77399999858,163096.87500000076,68045.78999999995,12647.852000000035,2200.621999999988,0.0,0.0,0.0,61218.60699999998,0.0,0.0,154280.2530000004,501735.4760000016,101568.47999999976
19:00,242135.14399999924,176976.18299999987,68045.78999999995,12647.852000000035,2157.4419999999895,0.0,0.0,0.0,61212.955000000045,0.0,0.0,124767.76700000017,471578.6979999974,101568.47999999976
20:00,80347.13299999968,74400.68700000022,68045.78999999995,12647.852000000035,2145.5769999999907,0.0,0.0,0.0,61211.264000000025,0.0,0.0,102594.92000000014,671267.5950000037,101568.47999999976
21:00,80685.90099999978,76579.40700000033,68045.78999999995,12647.852000000035,374.776999999991,0.0,0.0,0.0,61212.955000000045,0.0,0.0,128076.49799999977,102301.897,101568.47999999976
22:00,79956.02999999953,75091.90800000018,68045.78999999995,12647.852000000035,361.4579999999944,0.0,0.0,0.0,61207.30400000004,0.0,0.0,64651.29799999985,41410.04099999993,101568.47999999976
23:00,59381.822999999946,65797.38099999976,68045.78999999995,12647.852000000035,367.13699999998335,0.0,0.0,0.0,61206.17199999998,0.0,0.0,45962.277000000206,44599.63599999988,101568.47999999976
