,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,8178.819999999984,41.09499999999924,0.0,0.0,0.0,61229.90600000001,0.0,0.0,21282.636000000108,4193.732,60941.09400000008
01:00,58725.10899999994,63891.399999999725,68045.78999999995,8178.819999999984,44.5539999999993,0.0,0.0,0.0,61229.90600000001,0.0,0.0,17508.382999999987,4744.952999999996,60941.09400000008
02:00,58725.10899999994,63891.399999999725,68045.78999999995,8178.819999999984,46.51299999999986,0.0,0.0,0.0,61234.42699999997,0.0,0.0,15314.382000000034,5086.648999999999,60941.09400000008
03:00,58725.10899999994,63891.399999999725,68045.78999999995,8178.819999999984,64.07199999999905,0.0,0.0,0.0,61224.26099999998,0.0,0.0,14156.72199999989,7774.351999999991,60941.09400000008
04:00,58725.10899999994,63891.399999999725,68045.78999999995,8178.819999999984,85.90400000000254,0.0,0.0,0.0,61224.26099999998,0.0,0.0,14197.646999999995,10412.779000000006,60941.09400000008
05:00,78542.31199999954,70579.66400000025,68045.78999999995,8178.819999999984,76.92900000000115,0.0,0.0,0.0,61233.29800000001,0.0,0.0,15357.872999999967,8032.294000000019,60941.09400000008
06:00,197568.8619999991,110755.00400000038,68045.78999999995,8178.819999999984,1847.6549999999957,0.0,0.0,0.0,61229.90600000001,0.0,0.0,33489.04399999994,584659.5880000003,60941.09400000008
07:00,78942.62999999955,70742.09900000025,68045.78999999995,8178.819999999984,1868.5699999999924,0.0,0.0,0.0,61235.558,0.0,0.0,64263.35900000009,656347.9910000034,60941.09400000008
08:00,59756.2999999999,64352.6209999997,68045.78999999995,8178.819999999984,1891.4109999999912,0.0,0.0,0.0,61240.64699999999,0.0,0.0,99739.37299999998,647625.6889999965,60941.09400000008
09:00,59147.30699999995,64190.01899999976,68045.78999999995,8178.819999999984,1911.4019999999941,0.0,0.0,0.0,61252.50399999997,0.0,0.0,131273.49500000043,599037.5549999998,60941.09400000008
10:00,59116.07499999993,64222.41899999973,68045.78999999995,8178.819999999984,1919.4839999999974,0.0,0.0,0.0,61258.16100000002,0.0,0.0,144708.9369999992,565799.2410000003,60941.09400000008
11:00,59031.75299999993,64151.022999999754,68045.78999999995,8178.819999999984,1924.7199999999941,0.0,0.0,0.0,61256.47000000002,0.0,0.0,152042.3069999997,546844.1059999994,60941.09400000008
12:00,197583.631999999,110826.34700000037,68045.78999999995,8178.819999999984,1764.301999999988,0.0,0.0,0.0,61263.81499999998,0.0,0.0,130301.8280000003,306834.08299999975,60941.09400000008
13:00,78764.62599999954,70767.89200000023,68045.78999999995,8178.819999999984,1894.784999999994,0.0,0.0,0.0,61275.11600000001,0.0,0.0,112751.12000000033,410841.511,60941.09400000008
14:00,59116.07499999993,64222.41899999973,68045.78999999995,8178.819999999984,1877.971999999992,0.0,0.0,0.0,61268.33299999999,0.0,0.0,89143.33900000047,433433.0639999993,60941.09400000008
15:00,59031.75299999993,64151.022999999754,68045.78999999995,8178.819999999984,1870.3279999999936,0.0,0.0,0.0,61275.11600000001,0.0,0.0,78556.22100000017,411719.361,60941.09400000008
16:00,58947.422999999944,64079.62799999973,68045.78999999995,8178.819999999984,1847.7969999999912,0.0,0.0,0.0,61269.46199999998,0.0,0.0,45722.49099999988,429458.28299999994,60941.09400000008
17:00,78711.52599999959,70664.09900000028,68045.78999999995,8178.819999999984,1876.0939999999896,0.0,0.0,0.0,61265.505999999994,0.0,0.0,84214.6970000007,386040.9139999978,60941.09400000008
18:00,197799.9659999991,110833.00400000038,68045.78999999995,8178.819999999984,1722.0909999999828,0.0,0.0,0.0,61258.16100000002,0.0,0.0,109846.33000000048,242274.49899999957,60941.09400000008
19:00,238319.35999999946,124605.89200000114,68045.78999999995,8178.819999999984,1687.5099999999816,0.0,0.0,0.0,61252.50399999997,0.0,0.0,118907.07599999977,206533.45100000073,60941.09400000008
20:00,79258.06499999952,70891.49100000024,68045.78999999995,8178.819999999984,1861.6399999999912,0.0,0.0,0.0,61253.07899999995,0.0,0.0,62639.30799999984,361682.6209999995,60941.09400000008
21:00,78957.96299999952,70755.07900000026,68045.78999999995,8178.819999999984,52.923000000000094,0.0,0.0,0.0,61252.50399999997,0.0,0.0,58478.30199999977,1665.2850000000017,60941.09400000008
22:00,78657.86599999956,70618.66000000027,68045.78999999995,8178.819999999984,51.25500000000052,0.0,0.0,0.0,61246.855999999985,0.0,0.0,54427.94600000009,2453.7769999999996,60941.09400000008
23:00,58840.66299999996,63930.39599999973,68045.78999999995,8178.819999999984,36.90700000000044,0.0,0.0,0.0,61246.855999999985,0.0,0.0,32382.200000000033,2541.654999999999,60941.09400000008
