,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,10.343999999999944,0.0,0.0,0.0,61252.50399999997,0.0,0.0,22936.325999999837,0.0,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,5.60999999999994,0.0,0.0,0.0,61252.50399999997,0.0,0.0,18901.470999999918,0.0,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2.757999999999927,0.0,0.0,0.0,61254.77800000002,0.0,0.0,22333.96599999992,0.0,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2.757999999999927,0.0,0.0,0.0,61241.20700000001,0.0,0.0,22539.48100000019,0.0,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,3.7289999999998646,0.0,0.0,0.0,61241.20700000001,0.0,0.0,19294.790000000063,0.0,446901.31400000054
05:00,111044.2439999998,105681.70000000038,68045.78999999995,50634.49200000004,44.998000000001156,0.0,0.0,0.0,61254.21100000002,0.0,0.0,71267.33199999956,0.0,446901.31400000054
06:00,262572.6800000003,180959.13600000023,68045.78999999995,70745.05200000008,115.58400000000476,0.0,0.0,0.0,61235.558,0.0,0.0,173749.49799999967,0.0,629724.6160000006
07:00,173701.04600000038,227028.65600000037,68045.78999999995,64041.5389999999,99.08500000000376,0.0,0.0,0.0,61246.855999999985,0.0,0.0,151015.7599999999,0.0,568783.4860000017
08:00,172148.05999999886,261250.65900000086,68045.78999999995,68510.49200000006,97.66900000000274,0.0,0.0,0.0,61263.248999999996,0.0,0.0,149190.60500000016,0.0,609410.8880000004
09:00,159072.45299999992,258495.39000000106,68045.78999999995,70745.05200000008,85.70100000000143,0.0,0.0,0.0,61263.81499999998,0.0,0.0,126827.56999999966,0.0,629724.6160000006
10:00,189260.14899999954,302122.8330000008,68045.78999999995,72979.53199999993,79.95200000000081,0.0,0.0,0.0,61275.11600000001,0.0,0.0,119341.85499999969,0.0,650038.2839999993
11:00,126382.57700000008,224109.1710000015,68045.78999999995,72979.53199999993,82.54600000000042,0.0,0.0,0.0,61286.41500000003,0.0,0.0,130352.62000000034,0.0,650038.2839999993
12:00,279857.4569999995,265390.9929999993,68045.78999999995,72979.53199999993,113.34900000000515,0.0,0.0,0.0,61286.41500000003,0.0,0.0,186915.4109999999,0.0,650038.2839999993
13:00,192307.67000000103,271506.3150000015,68045.78999999995,70745.05200000008,97.69300000000251,0.0,0.0,0.0,61286.41500000003,0.0,0.0,155694.8089999999,0.0,629724.6160000006
14:00,188718.98899999986,300255.84800000093,68045.78999999995,72979.53199999993,58.06899999999971,0.0,0.0,0.0,61290.94399999999,0.0,0.0,83026.16900000018,0.0,650038.2839999993
15:00,158060.63800000027,256251.23200000098,68045.78999999995,75214.05299999988,49.74000000000113,0.0,0.0,0.0,61286.41500000003,0.0,0.0,72243.61100000002,0.0,670352.017000001
16:00,149794.7500000001,237989.7790000003,68045.78999999995,75214.05299999988,49.41800000000081,0.0,0.0,0.0,61286.41500000003,0.0,0.0,74359.58999999963,0.0,670352.017000001
17:00,151870.9630000007,203655.68399999998,68045.78999999995,72979.53199999993,69.95499999999912,0.0,0.0,0.0,61284.71699999999,0.0,0.0,108213.85200000042,0.0,650038.2839999993
18:00,234048.70599999867,198198.9110000012,68045.78999999995,70745.05200000008,97.38400000000213,0.0,0.0,0.0,61269.46199999998,0.0,0.0,150958.4179999996,0.0,629724.6160000006
19:00,274637.0759999996,212078.21899999992,68045.78999999995,61806.962000000014,98.23000000000222,0.0,0.0,0.0,61258.16100000002,0.0,0.0,151861.3240000005,0.0,548469.8030000011
20:00,112849.06499999986,109502.72300000029,68045.78999999995,59572.51100000002,90.84500000000061,0.0,0.0,0.0,61260.99,0.0,0.0,148609.07500000068,0.0,528156.0939999995
21:00,113187.8329999999,111681.4430000003,68045.78999999995,59572.51100000002,85.0460000000006,0.0,0.0,0.0,61246.855999999985,0.0,0.0,148380.8789999997,0.0,528156.0939999995
22:00,79956.02999999953,75091.90800000018,68045.78999999995,61806.962000000014,35.57800000000054,0.0,0.0,0.0,61246.855999999985,0.0,0.0,61528.86200000041,0.0,548469.8030000011
23:00,59381.822999999946,65797.38099999976,68045.78999999995,57337.96800000002,28.997000000000984,0.0,0.0,0.0,61240.09299999998,0.0,0.0,52270.13700000008,0.0,507842.4210000002
