zone_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
zone-517,1758.4796000000003,1759.3004000000005,1756.4450000000002,1756.3791999999996,1756.3820000000003,1813.0866000000005,2146.3758000000003,2030.2214000000006,2042.6327999999999,2067.955,2058.3927999999996,1616.3148,1955.1016000000004,1623.8598000000006,1556.0728000000001,1543.4168000000004,1530.5821999999994,1601.4158000000007,1941.4091999999998,2022.242,1396.3312000000005,1395.2772000000007,1386.8940000000007,1320.4271999999999
zone-518,206.29539999999997,206.26579999999998,197.57860000000002,192.3378,192.4638,337.60639999999995,1148.6462,447.1363999999999,418.73999999999995,401.59360000000004,376.88560000000007,399.8974,1298.2118,486.4218000000001,308.578,278.76120000000003,308.6212,477.96059999999994,1317.3018,1531.8124,435.254,440.13860000000017,401.77239999999995,240.30880000000008
zone-519,219.86699999999996,221.26500000000004,216.09740000000002,214.59300000000002,214.5962,307.4412000000002,840.6164000000001,379.24559999999997,354.4180000000001,352.6566,337.61839999999984,347.62179999999995,932.0122,402.4954,295.8804,275.92719999999997,295.9248,405.8250000000001,952.0564,1083.4926000000003,359.2376000000001,357.5674,344.3289999999999,238.2048000000001
zone-520,199.4420000000001,200.53959999999998,196.95859999999993,200.57039999999998,200.5788,278.4872,762.4152,688.7195999999999,720.8518000000005,718.1152000000005,703.8539999999999,781.7786000000002,1392.4338000000007,849.1272000000004,614.6130000000004,595.7580000000002,616.6572000000002,721.407,1260.3002000000001,1375.6622000000002,442.44740000000024,521.3420000000006,376.02780000000007,260.4988
zone-521,297.13740000000007,299.0362,292.19900000000007,292.40319999999997,292.41399999999993,417.7983999999999,1152.8690000000001,891.2804000000001,878.6350000000002,875.8526000000002,854.9736,896.1217999999999,1732.0910000000001,978.6062000000003,778.1424,750.4321999999997,780.2167999999998,936.0044000000003,1702.4702000000007,1881.0932,533.7439999999999,562.0050000000002,493.2140000000001,339.5786
zone-522,2676.1558,2676.2434000000007,2675.995000000001,2676.437,2676.437,2683.7346,2730.5625999999984,2690.2600000000007,2701.708199999999,2714.7771999999995,2713.3438000000006,2490.0649999999987,2528.214599999999,2481.4774,2471.9846000000002,2470.1259999999993,2458.7664,2468.6164,2516.9371999999994,2528.2239999999997,2464.1844000000006,2464.0392000000006,2462.8037999999992,2453.4124
zone-523,953.4419999999999,953.5197999999999,953.3468000000001,954.0778,954.0794000000002,960.5910000000001,1004.7586000000001,966.7862,987.9064000000003,1010.4872000000001,1009.1240000000001,623.6238000000001,649.2992,605.2174000000002,596.2300000000001,594.45,573.4954,582.7950000000001,628.3876,639.0046000000004,578.5976000000002,578.4528000000001,577.2790000000001,568.4056
zone-524,3.0264,3.0448000000000004,2.9966,3.1454,3.1458,4.9954,17.1558,6.662800000000001,6.194,6.148000000000001,5.7774,6.0226,19.380399999999998,7.2284,4.7532000000000005,4.2676,4.7552,7.3100000000000005,19.874000000000002,22.8172,6.1742,6.1334,5.8158,3.3804000000000003
zone-525,213.7336,214.0504,213.02160000000003,214.16460000000004,214.16700000000003,236.6616,377.0066,255.77359999999996,256.36600000000004,262.4326000000001,258.3252,149.339,296.6982,156.94899999999998,128.6544,123.232,122.1028,151.28379999999999,295.60080000000005,329.8766000000001,138.61479999999997,138.1608,134.5856,106.562
zone-526,1061.1717999999998,1061.3426000000004,1060.7780000000002,1061.2192,1061.2204000000002,1074.0578000000007,1152.9806,1084.8262000000002,1119.4446,1157.1544000000004,1154.8454000000002,510.50260000000003,559.0444000000001,480.48580000000004,464.58340000000004,461.53640000000007,426.60300000000007,443.00480000000005,524.1265999999999,543.4043999999999,435.88620000000003,435.6306000000002,433.6212000000002,417.8576
zone-527,1203.0288000000005,1203.0336000000002,1203.0412000000001,1203.1108000000004,1203.1116000000004,1204.0290000000002,1210.2162000000003,1204.8124000000003,1248.3684000000003,1292.1226000000001,1291.9272000000005,547.7617999999999,510.8395999999999,504.5886,503.3148,503.0675999999999,459.53820000000013,460.8516000000001,467.3202,468.8221999999999,460.2676,460.2472,460.0882000000001,458.86640000000006
zone-528,12.3594,12.3594,12.3594,12.3594,12.3594,12.3594,12.3594,12.3594,12.810000000000002,13.260200000000001,13.260200000000001,5.6032,5.1516,5.1516,5.1516,5.1516,4.7014000000000005,4.7014000000000005,4.7014000000000005,4.7014000000000005,4.7014000000000005,4.7014000000000005,4.7014000000000005,4.7014000000000005
zone-529,1.3388,1.348,1.326,1.4564000000000001,1.4568,2.2576,7.893,2.936,2.6197999999999997,2.6033999999999997,2.4562,2.5542,8.785599999999999,3.1646,2.0486,1.8536000000000001,2.0490000000000004,3.197,8.982,10.413400000000001,2.742,2.7256,2.5976,1.4928000000000001
zone-530,1.4388,1.4492,1.422,1.5516,1.5516,2.431,8.5114,3.1736,2.8392,2.8212,2.6612,2.768,9.4836,3.4215999999999998,2.2162,2.005,2.2166,3.4572000000000003,9.6976,11.237200000000001,2.9619999999999997,2.9444,2.8052,1.6106
zone-531,1.288,1.288,1.288,1.288,1.288,1.288,1.288,8.1308,11.224999999999998,11.107,11.107,15.101600000000001,19.9226,16.2346,8.117600000000001,8.117600000000001,8.138000000000002,8.1932,10.9078,10.8306,8.2512,13.072199999999999,5.133,4.0009999999999994
zone-532,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252
zone-533,6.920599999999999,6.9118,7.064600000000001,7.899,7.9002,10.4422,32.5202,19.5808,18.243200000000005,18.177599999999998,17.605000000000004,18.005200000000002,42.77839999999998,20.459,16.034000000000002,15.298800000000004,16.055600000000005,20.639400000000006,43.541999999999994,49.24539999999999,11.982999999999999,11.921000000000001,11.4506,7.186599999999999
zone-534,6.9858,5.989800000000001,5.989400000000001,5.989800000000001,6.0402000000000005,6.0402000000000005,6.278199999999999,6.7589999999999995,8.9746,2.7882,1.7922,1.7918,1.7922,1.7922,1.7914,1.7906,1.7926,2.9982,4.9902,10.964799999999999,8.4502,7.3628,6.278199999999999,7.035400000000001
