zone_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
zone-001,72.2676,87.62420000000004,101.22220000000002,127.45419999999996,139.48139999999998,170.23180000000002,624.3398000000001,494.34419999999994,439.2566000000001,390.31660000000016,345.1254,319.49939999999987,382.40919999999994,266.51440000000014,225.91400000000004,208.01519999999996,205.02879999999996,230.46400000000003,324.2238,362.8188000000001,246.338,76.4634,66.18199999999997,43.64879999999999
zone-002,60.401799999999994,71.10100000000001,81.42479999999998,102.54060000000001,111.83080000000005,148.0734,625.2706000000002,489.02900000000005,428.7036,374.3548,328.30560000000014,306.5388000000001,376.17880000000014,255.2536,214.3484,196.78600000000006,195.9320000000001,225.8583999999999,329.9882,372.76679999999993,246.50519999999995,85.97019999999998,72.99380000000001,47.38760000000001
zone-003,30.342400000000005,32.774800000000006,37.5232,42.4718,45.882000000000005,66.0278,302.72400000000005,238.8356,215.93700000000004,198.0576,182.89300000000006,168.239,200.15959999999998,146.3182,136.85660000000001,124.60520000000002,120.9306,125.05780000000001,173.9782,195.4672,124.263,45.02700000000001,38.79280000000001,24.481599999999997
zone-004,40.524599999999985,49.47219999999999,56.449600000000004,74.04400000000001,81.5164,103.9098,399.14860000000004,313.3952,276.8868000000001,244.8412,217.2408,202.8046,247.50799999999995,173.3792,150.86339999999998,140.19060000000002,137.17260000000002,152.0252,213.31099999999998,238.26179999999997,159.9238,49.920199999999994,42.470200000000006,26.2358
zone-005,151.8056,168.31099999999995,180.80340000000004,207.05220000000006,218.40759999999995,252.8637999999999,720.2983999999998,1230.1216000000002,1188.9954,1128.9594000000004,1075.7412000000002,995.9120000000005,980.3004000000002,864.8849999999999,855.9022000000003,792.7880000000005,753.7288000000003,726.5571999999997,742.8365999999997,780.8414000000002,332.9163999999999,153.68040000000005,141.61799999999994,118.17279999999998
zone-006,128.1252,141.97240000000008,162.03640000000004,196.71620000000001,212.61540000000005,296.976,1235.7564000000002,1367.5091999999997,1271.8112000000003,1168.2986,1078.2531999999997,982.6063999999998,1063.2826,820.6842,772.0366,700.2481999999997,662.0325999999999,661.5944,794.9142,876.5533999999998,492.0107999999999,207.97880000000004,181.74800000000002,126.55199999999999
zone-007,8.3682,9.8842,11.572799999999999,14.857199999999999,16.2272,21.5612,105.8456,84.2586,73.88640000000001,64.10140000000001,55.612400000000015,51.866400000000006,62.113000000000014,42.706,36.97,33.827600000000004,33.738400000000006,38.63600000000001,55.6906,63.081599999999995,43.101600000000005,14.122800000000002,11.868200000000002,7.4826000000000015
zone-008,19.641199999999998,22.902000000000005,26.719,33.6226,36.1706,48.4536,181.026,139.28,121.41100000000003,104.66080000000002,90.3956,83.493,109.90820000000002,67.43939999999999,55.61779999999999,50.9266,51.11700000000001,60.164800000000014,99.16640000000001,113.9354,66.1622,27.412599999999998,23.253999999999998,14.482600000000001
zone-009,12.3756,15.141399999999999,17.6734,24.464000000000002,28.238400000000002,36.01820000000001,162.27599999999995,129.2274,114.26160000000004,100.88980000000004,89.47200000000002,83.8416,101.00019999999999,72.00780000000002,62.46159999999999,58.25439999999998,57.7304,64.4574,88.58740000000002,98.33239999999999,67.88860000000001,21.227400000000003,17.774600000000003,11.3218
zone-010,201.0378,203.1484,206.0636,217.05880000000005,220.05660000000003,230.09300000000005,364.7300000000001,1349.7666000000002,1832.1306,1914.9015999999995,2002.5788000000002,1746.6512,1233.6272000000004,1367.5662,1520.5308,1246.2178,1047.1358,564.087,415.0426000000001,417.14719999999994,440.46220000000017,495.841,325.6212000000001,292.9958000000001
zone-011,264.32280000000003,264.8846,273.5452,302.5056,315.6054,539.5786000000002,1977.6725999999996,1468.7140000000002,1511.101,1467.4040000000002,1446.6864,1274.3051999999998,1639.007,1071.8766,1150.8442,984.7604,867.8964,782.2129999999999,1400.9795999999997,1649.7463999999998,758.261,487.02759999999995,429.49320000000006,286.9212
zone-012,50.3456,50.727599999999995,55.135,61.44979999999999,63.077400000000004,118.714,562.6792,397.75800000000004,340.41639999999995,292.5792,252.8062,237.05600000000004,363.96999999999997,203.9712,164.9142,149.79860000000002,152.3234,190.5452,352.387,415.4952,211.9444,108.0666,92.4378,55.993599999999994
zone-013,954.0529999999994,968.2627999999997,986.3620000000002,1041.6830000000002,1058.622,1252.1630000000002,2551.0698000000025,3212.3956000000007,3407.898400000002,3218.8139999999985,3159.905599999999,2822.3294000000005,2900.8126000000007,2660.9017999999996,2601.680400000001,2395.597000000001,2291.4746000000005,2166.551,2267.004600000001,2333.0289999999995,1562.9128,1291.9793999999995,1085.4581999999998,984.0813999999997
zone-014,502.0336,502.46520000000004,502.957,505.3928,506.5312,521.4588000000001,666.8318,4155.8008,4202.930200000001,4187.7390000000005,4174.798799999999,4316.724200000001,4346.3784000000005,4302.2300000000005,4144.741999999999,4139.7956,4284.6668,4584.932200000001,4332.6922,4201.708,557.4069999999999,516.9466,512.6572,502.68379999999996
zone-015,27.333000000000006,33.218599999999995,39.9572,52.92660000000001,58.45199999999999,75.81979999999999,276.85460000000006,213.20840000000004,186.68640000000002,163.77620000000002,144.3144,133.708,167.65179999999998,111.9056,93.73920000000003,86.2382,85.13640000000002,97.00559999999999,143.3756,162.0502,103.38580000000002,36.760799999999996,31.4022,19.5982
