,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,129.95100000000502,0.0,0.0,0.0,61212.955000000045,0.0,0.0,23035.90999999985,10953.849000000004,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,167.48600000000488,0.0,0.0,0.0,61207.30400000004,0.0,0.0,18970.032000000097,14889.67000000001,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,154.86100000000297,0.0,0.0,0.0,61217.47700000002,0.0,0.0,21939.669999999925,13655.937000000016,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,264.45499999999925,0.0,0.0,0.0,61201.659000000014,0.0,0.0,22194.344000000132,24863.689000000086,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,402.1599999999822,0.0,0.0,0.0,61195.992000000006,0.0,0.0,19258.315000000024,35386.353000000236,446901.31400000054
05:00,111044.2439999998,105681.70000000038,68045.78999999995,50634.49200000004,631.3529999999697,0.0,0.0,0.0,61211.82499999998,0.0,0.0,71457.23799999987,48655.931000000106,446901.31400000054
06:00,262572.6800000003,180959.13600000023,68045.78999999995,70745.05200000008,3207.409999999995,0.0,0.0,0.0,61195.992000000006,0.0,0.0,173178.22799999997,896823.0589999972,629724.6160000006
07:00,173701.04600000038,227028.65600000037,68045.78999999995,64041.5389999999,4213.334000000028,0.0,0.0,0.0,61195.992000000006,0.0,0.0,150951.90200000032,1325708.5019999994,568783.4860000017
08:00,172148.05999999886,261250.65900000086,68045.78999999995,68510.49200000006,4139.865000000024,0.0,0.0,0.0,61218.60699999998,0.0,0.0,149240.71599999952,1059241.4360000007,609410.8880000004
09:00,159072.45299999992,258495.39000000106,68045.78999999995,70745.05200000008,3831.0580000000227,0.0,0.0,0.0,61218.60699999998,0.0,0.0,126921.44999999966,993149.9500000017,629724.6160000006
10:00,189260.14899999954,302122.8330000008,68045.78999999995,72979.53199999993,3608.5060000000144,0.0,0.0,0.0,61229.90600000001,0.0,0.0,119659.49900000032,861505.3720000039,650038.2839999993
11:00,126382.57700000008,224109.1710000015,68045.78999999995,72979.53199999993,3147.318999999983,0.0,0.0,0.0,61235.558,0.0,0.0,130611.40100000004,789049.9000000008,650038.2839999993
12:00,279857.4569999995,265390.9929999993,68045.78999999995,72979.53199999993,3219.7099999999823,0.0,0.0,0.0,61235.558,0.0,0.0,187275.24999999913,609072.2649999997,650038.2839999993
13:00,192307.67000000103,271506.3150000015,68045.78999999995,70745.05200000008,3187.28299999998,0.0,0.0,0.0,61241.20700000001,0.0,0.0,156062.08500000057,659076.6259999973,629724.6160000006
14:00,188718.98899999986,300255.84800000093,68045.78999999995,72979.53199999993,2884.9849999999915,0.0,0.0,0.0,61240.09299999998,0.0,0.0,83675.33999999975,627675.9570000008,650038.2839999993
15:00,158060.63800000027,256251.23200000098,68045.78999999995,75214.05299999988,2819.5289999999877,0.0,0.0,0.0,61241.20700000001,0.0,0.0,72678.87099999997,605309.6840000002,670352.017000001
16:00,149794.7500000001,237989.7790000003,68045.78999999995,75214.05299999988,2829.065999999983,0.0,0.0,0.0,61241.20700000001,0.0,0.0,74772.35700000034,602037.1030000008,670352.017000001
17:00,151870.9630000007,203655.68399999998,68045.78999999995,72979.53199999993,2972.511999999987,0.0,0.0,0.0,61235.558,0.0,0.0,108576.45699999963,613059.9699999982,650038.2839999993
18:00,234048.70599999867,198198.9110000012,68045.78999999995,70745.05200000008,2266.8669999999624,0.0,0.0,0.0,61229.90600000001,0.0,0.0,150902.45800000016,403669.26799999876,629724.6160000006
19:00,274637.0759999996,212078.21899999992,68045.78999999995,61806.962000000014,2309.8179999999647,0.0,0.0,0.0,61224.26099999998,0.0,0.0,151648.88299999997,379231.79999999865,548469.8030000011
20:00,112849.06499999986,109502.72300000029,68045.78999999995,59572.51100000002,2529.9079999999663,0.0,0.0,0.0,61219.17299999996,0.0,0.0,148510.84700000103,595525.2569999975,528156.0939999995
21:00,113187.8329999999,111681.4430000003,68045.78999999995,59572.51100000002,1038.08099999996,0.0,0.0,0.0,61207.30400000004,0.0,0.0,148558.36000000042,147937.87200000003,528156.0939999995
22:00,79956.02999999953,75091.90800000018,68045.78999999995,61806.962000000014,501.91499999997774,0.0,0.0,0.0,61207.30400000004,0.0,0.0,61750.41099999991,43687.67400000002,548469.8030000011
23:00,59381.822999999946,65797.38099999976,68045.78999999995,57337.96800000002,578.1139999999592,0.0,0.0,0.0,61204.48200000003,0.0,0.0,52457.647000000026,51970.915,507842.4210000002
